"Subject","tBodyAccmeanX","tBodyAccmeanY","tBodyAccmeanZ","tBodyAccstdX","tBodyAccstdY","tBodyAccstdZ","ActivityName"
29,0.27790186,-0.016705835,-0.10615597,-0.99823723,-0.97408066,-0.98516623,"STANDING"
29,0.2769146,-0.013276664,-0.10974388,-0.99836013,-0.98293077,-0.99323506,"STANDING"
29,0.27824937,-0.017493395,-0.10952361,-0.99885043,-0.98310958,-0.99381945,"STANDING"
29,0.27776965,-0.020321806,-0.11109758,-0.99816947,-0.97589108,-0.9923669,"STANDING"
29,0.27740442,-0.025547622,-0.11123231,-0.99801597,-0.980112,-0.99080035,"STANDING"
29,0.27746041,-0.020653222,-0.11003219,-0.99744564,-0.96715875,-0.989434,"STANDING"
29,0.27882795,-0.02115262,-0.11335248,-0.99776325,-0.97366207,-0.98739996,"STANDING"
29,0.27814006,-0.016258787,-0.10940422,-0.99812277,-0.97146729,-0.99005629,"STANDING"
29,0.27425682,-0.0077260092,-0.10057359,-0.9947889,-0.95407889,-0.97730267,"STANDING"
29,0.27856304,-0.017113769,-0.10959644,-0.99029133,-0.91575142,-0.95284682,"STANDING"
29,0.28315081,-0.030258114,-0.12978761,-0.99283529,-0.93361706,-0.96159463,"STANDING"
29,0.27627755,-0.021804702,-0.11217657,-0.99609056,-0.9551638,-0.95786052,"STANDING"
29,0.2743549,-0.00767143,-0.091210282,-0.99702515,-0.95940725,-0.98047912,"STANDING"
29,0.28267246,-0.058368628,-0.16682517,-0.98043993,-0.84848271,-0.8980521,"STANDING"
29,0.27209611,-0.011156057,-0.1044958,-0.99691067,-0.96341524,-0.96495317,"STANDING"
29,0.27797458,-0.014064725,-0.10069381,-0.99730714,-0.98364563,-0.98670575,"STANDING"
29,0.27981043,-0.020455404,-0.10873707,-0.99752224,-0.98193321,-0.98527288,"STANDING"
29,0.27850294,-0.021917302,-0.11291244,-0.99897616,-0.98619583,-0.98833214,"STANDING"
29,0.27790918,-0.019376663,-0.10830794,-0.99852811,-0.99185355,-0.98991934,"STANDING"
29,0.27772636,-0.017589445,-0.10457674,-0.99789102,-0.99194711,-0.99156144,"STANDING"
29,0.27908612,-0.016758041,-0.10670995,-0.99770868,-0.99008849,-0.99726851,"STANDING"
29,0.27796346,-0.017687361,-0.10586819,-0.99737064,-0.98460315,-0.99095874,"STANDING"
29,0.27747294,-0.012490167,-0.10872597,-0.9974281,-0.97936644,-0.98829896,"STANDING"
29,0.27731107,-0.022700053,-0.11256009,-0.99771246,-0.97941836,-0.98340869,"STANDING"
29,0.28018902,-0.018493721,-0.12964293,-0.99577148,-0.95354522,-0.94053065,"STANDING"
29,0.26686962,-0.045471561,-0.13003972,-0.18959602,-0.010933227,-0.17622616,"WALKING"
29,0.27247382,-0.062109739,-0.045868551,-0.20767615,-0.052347154,-0.14353145,"WALKING"
29,0.16263217,0.0057186666,-0.092314197,-0.1328276,-0.065703885,-0.16767551,"WALKING"
29,0.23625217,-0.023462494,-0.10939631,-0.22863233,-0.12324425,-0.28109709,"WALKING"
29,0.21686904,0.002963548,-0.089255767,-0.24532366,-0.18376076,-0.24551332,"WALKING"
29,0.32117355,-0.0067854931,-0.046609793,-0.15290221,-0.03994935,-0.23919781,"WALKING"
29,0.35694392,-0.033048368,-0.10308035,-0.16482748,-0.092404397,-0.26706652,"WALKING"
29,0.25368155,-0.01611714,-0.14226885,-0.24054496,-0.22468924,-0.29001083,"WALKING"
29,0.28272294,0.015371606,-0.048216687,-0.10811785,-0.031452212,-0.12129005,"WALKING"
29,0.15693683,-0.0021175302,-0.085928306,-0.19247899,-0.072818749,-0.25266905,"WALKING"
29,0.22573134,-0.04524388,-0.10321926,-0.22652909,-0.030433555,-0.23564614,"WALKING"
29,0.37382547,-0.034984349,-0.13953313,-0.18490766,-0.11335481,-0.2214101,"WALKING"
29,0.22624129,-0.015585579,-0.12513137,-0.20287932,-0.16784889,-0.24365469,"WALKING"
29,0.33223837,-0.041061061,-0.098209907,-0.19618665,0.046863752,-0.158142,"WALKING"
29,0.23848306,0.0038096577,-0.10989411,-0.20714077,-0.15535121,-0.24033539,"WALKING"
29,0.29432278,0.0090299136,-0.12640078,-0.21961978,-0.15284448,-0.27093327,"WALKING"
29,0.33968084,-0.026201475,-0.1385598,-0.2268107,-0.048176522,-0.32020821,"WALKING"
29,0.36939813,-0.0264593,-0.12279675,-0.13834529,0.00020882159,-0.17740363,"WALKING"
29,0.23624939,-0.01439694,-0.12447128,-0.20968454,-0.074924698,-0.24701239,"WALKING"
29,0.26454284,0.0024843888,-0.11170335,-0.19414331,-0.049832762,-0.19151835,"WALKING"
29,0.33795728,-0.020688294,-0.12904966,-0.16164844,-0.068209134,-0.22236819,"WALKING"
29,0.12146517,-0.031901879,-0.005196211,-0.15219818,-0.11310367,-0.2394225,"WALKING"
29,0.29131076,0.00065066948,-0.063824594,-0.024613427,-0.02297785,-0.24644994,"WALKING"
29,0.34843186,-0.034974096,-0.098747635,-0.061020878,-0.0084558917,-0.27377056,"WALKING"
29,0.36472963,-0.036536992,-0.14252539,-0.21268568,-0.027134634,-0.27482295,"WALKING"
29,0.13502173,-0.0053608436,-0.072838574,-0.2246668,-0.17406797,-0.31421558,"WALKING"
29,0.2191028,-0.016984012,-0.11057897,-0.19440045,-0.14674691,-0.28321054,"WALKING"
29,0.19884197,-0.0074367548,-0.13292953,-0.10436267,-0.073281609,-0.25540927,"WALKING"
29,0.29034917,0.0066873221,-0.11060366,-0.11029006,-0.066705894,-0.1973144,"WALKING"
29,0.33122133,-0.018502366,-0.16971661,-0.14515897,-0.098248375,-0.023857568,"WALKING"
29,0.37557005,-0.02472861,-0.1566118,-0.1066708,0.066085029,-0.19732937,"WALKING"
29,0.23322969,-0.034451457,-0.10481584,-0.17495314,0.0043143539,-0.31542637,"WALKING"
29,0.2784055,-0.030471296,-0.15016175,-0.098039264,-0.065124009,-0.29696299,"WALKING"
29,0.14721181,-0.014194446,-0.07122299,-0.10207459,-0.13942754,-0.33397608,"WALKING"
29,0.36089537,-0.015363553,-0.060439205,-0.040556869,-0.14283849,-0.24540876,"WALKING"
29,0.29284105,-0.0039775201,-0.2120576,-0.17244451,-0.15070914,-0.23731797,"WALKING"
29,0.32735235,0.0015843665,-0.15151471,-0.15979638,-0.083372502,-0.18720449,"WALKING"
29,0.33919833,-0.034442804,-0.1341244,-0.13834262,-0.11086895,-0.2267398,"WALKING"
29,0.22212838,-0.0043979434,-0.11519113,-0.2666837,-0.19523828,-0.30234443,"WALKING"
29,0.3055499,0.0086508652,-0.10596726,-0.22793476,-0.18228546,-0.2642918,"WALKING"
29,0.26979358,-0.027215956,-0.12255396,-0.22087822,-0.14982191,-0.25420475,"WALKING"
29,0.13775962,-0.010651505,-0.081164178,-0.22390452,-0.22254015,-0.2762624,"WALKING"
29,0.28303529,-0.0035198231,-0.06154957,-0.23756648,-0.19919539,-0.25055295,"WALKING"
29,0.38682568,-0.031733912,-0.081195914,-0.062733792,-0.10605985,-0.19304527,"WALKING"
29,0.16569547,-0.014533516,-0.11965888,-0.18594321,-0.062688283,-0.24629493,"WALKING"
29,0.26268316,-0.0015427462,-0.094856558,-0.26441391,-0.084046009,-0.3388727,"WALKING"
29,0.3302981,0.0053074403,-0.051373385,-0.21783153,-0.11878946,-0.26286143,"WALKING"
29,0.37812841,-0.021630574,-0.13494621,-0.21845904,-0.13340955,-0.24141543,"WALKING"
29,0.21041685,0.0019850031,-0.14409273,-0.21967146,-0.098165925,-0.36624302,"WALKING"
29,0.3520098,-0.015257261,-0.069688992,-0.18836216,0.007863233,-0.19902006,"WALKING"
29,0.22580161,-0.050580039,-0.12574513,-0.23166583,-0.13068196,-0.30369074,"WALKING"
29,0.19561549,-0.034977357,-0.11500362,-0.097972212,-0.10726031,-0.30648747,"WALKING"
29,0.26984928,0.011404335,-0.058673733,-0.12279192,-0.016775181,-0.20254936,"WALKING"
29,0.41449147,-0.026998276,-0.069526894,0.17417707,-0.19021732,-0.32828988,"WALKING_DOWNSTAIRS"
29,0.1444642,-0.020424073,-0.16005353,0.18315373,0.12814089,-0.23000059,"WALKING_DOWNSTAIRS"
29,0.17420476,-0.010039337,-0.089245672,0.10353487,-0.032965858,-0.22668912,"WALKING_DOWNSTAIRS"
29,0.47231868,-0.018869115,-0.1136904,0.1462416,-0.19347692,-0.34070796,"WALKING_DOWNSTAIRS"
29,0.20886137,-0.055480834,-0.15329032,0.10622084,-0.21607852,-0.25755972,"WALKING_DOWNSTAIRS"
29,0.33798551,-0.023843835,-0.12899761,0.30653284,0.0041827497,-0.16905618,"WALKING_DOWNSTAIRS"
29,0.47075073,-0.040032148,-0.24238011,0.28337099,0.23098214,-0.26965506,"WALKING_DOWNSTAIRS"
29,0.138144,-0.057711371,-0.032959313,0.11974583,-0.3070428,-0.242437,"WALKING_DOWNSTAIRS"
29,0.23499004,-0.0024592082,0.0063593245,-0.044481683,-0.37670795,-0.32262511,"WALKING_DOWNSTAIRS"
29,0.29669488,0.0028767756,-0.076686156,-0.046727599,-0.35720114,-0.32286926,"WALKING_DOWNSTAIRS"
29,0.36051162,0.014684185,-0.080228194,0.12740309,-0.14736283,-0.20912248,"WALKING_DOWNSTAIRS"
29,0.48740167,-0.03021611,-0.072281192,0.16198765,-0.20457614,-0.22655556,"WALKING_DOWNSTAIRS"
29,0.31563856,-0.048121157,-0.115156,0.12448785,-0.10498248,-0.15463446,"WALKING_DOWNSTAIRS"
29,0.088857203,-0.032967633,-0.1326659,0.13149914,-0.22000303,-0.13923859,"WALKING_DOWNSTAIRS"
29,0.15334488,0.031258597,-0.20345872,0.22844589,-0.19497079,-0.22441584,"WALKING_DOWNSTAIRS"
29,0.43980988,-0.014659927,-0.11933635,0.26598963,-0.13280115,-0.12647344,"WALKING_DOWNSTAIRS"
29,0.20707409,-0.0054828524,-0.07188499,0.17048357,-0.029431586,0.0031600578,"WALKING_DOWNSTAIRS"
29,0.31563059,-0.02110393,-0.13792978,0.085902741,0.087982464,-0.15624925,"WALKING_DOWNSTAIRS"
29,0.41660373,0.005579283,-0.012469226,0.18908811,-0.11393205,-0.16367312,"WALKING_DOWNSTAIRS"
29,0.34013991,-0.03284174,-0.043496658,0.19463828,-0.27053608,-0.15057856,"WALKING_DOWNSTAIRS"
29,0.16231004,0.050712383,0.016092887,0.27183234,-0.081906813,-0.028327939,"WALKING_DOWNSTAIRS"
29,0.42959972,-0.040108148,0.036432914,0.15587913,-0.27209417,-0.14273217,"WALKING_DOWNSTAIRS"
29,0.43906334,-0.028979532,-0.14925098,0.20752477,-0.23589028,-0.25317118,"WALKING_DOWNSTAIRS"
29,0.21889465,-0.032388381,-0.21126211,0.14713098,0.1165608,-0.34121386,"WALKING_DOWNSTAIRS"
29,0.19658883,-0.011284395,-0.097928022,0.15566787,-0.31352124,-0.24315391,"WALKING_DOWNSTAIRS"
29,0.32549698,-0.030211727,-0.1171294,0.07288818,0.082150848,-0.32614345,"WALKING_DOWNSTAIRS"
29,0.25664044,-0.02201855,-0.14832382,0.23877024,-0.092319079,-0.023503973,"WALKING_DOWNSTAIRS"
29,0.37312686,-0.067252952,-0.023314843,0.14650316,-0.06604002,-0.23501423,"WALKING_DOWNSTAIRS"
29,0.31014852,-0.032225232,-0.071763138,0.18688262,-0.103538,-0.25751463,"WALKING_DOWNSTAIRS"
29,0.13927421,0.029781341,-0.038039667,0.229213,-0.27662828,-0.3073515,"WALKING_DOWNSTAIRS"
29,0.097830479,0.01775744,-0.067639884,0.11384211,-0.23272356,-0.30303926,"WALKING_DOWNSTAIRS"
29,0.37587105,0.030887927,-0.070733367,0.28014976,-0.25154705,-0.10623999,"WALKING_DOWNSTAIRS"
29,0.42861701,0.0032914813,-0.17384134,0.26487996,-0.19689607,-0.23413065,"WALKING_DOWNSTAIRS"
29,0.28352028,-0.033355866,-0.099763401,0.17120513,-0.015697686,-0.13332422,"WALKING_DOWNSTAIRS"
29,0.27597851,-0.028617567,-0.1246453,0.23814582,-0.22693676,-0.29913847,"WALKING_DOWNSTAIRS"
29,0.41032354,0.01209275,-0.13288646,0.26156716,-0.22341706,-0.09635617,"WALKING_DOWNSTAIRS"
29,0.14761585,0.0044057116,-0.10913412,0.18979645,0.13082273,-0.18682501,"WALKING_DOWNSTAIRS"
29,0.38887716,-0.026942563,-0.030257396,0.1730155,0.033788162,-0.25528656,"WALKING_DOWNSTAIRS"
29,0.40749235,-0.062399245,-0.080732605,0.15202798,0.076340478,-0.29746072,"WALKING_DOWNSTAIRS"
29,0.25638168,0.0004279319,-0.11366401,0.075013575,0.046502449,-0.36948249,"WALKING_DOWNSTAIRS"
29,0.42740033,-0.034581773,-0.23564769,0.13865175,-0.066884559,-0.19442878,"WALKING_DOWNSTAIRS"
29,0.19164473,-0.022445463,-0.25262367,0.18783047,-0.029684443,-0.32857566,"WALKING_DOWNSTAIRS"
29,0.18757721,0.026492287,0.026173249,0.40255549,-0.13185067,-0.20850154,"WALKING_DOWNSTAIRS"
29,0.30705167,-0.016970141,-0.138392,0.011845715,0.06989213,-0.36188184,"WALKING_DOWNSTAIRS"
29,0.34315047,0.0089384806,-0.016937863,0.12810241,-0.070727843,-0.25952681,"WALKING_DOWNSTAIRS"
29,0.25155734,-0.020543258,-0.040556929,0.17472111,-0.33119697,-0.21424322,"WALKING_DOWNSTAIRS"
29,0.21164141,-0.012771518,-0.13552157,0.033631509,-0.30424368,-0.22957048,"WALKING_DOWNSTAIRS"
29,0.20914874,0.0079829609,-0.059763702,0.21344429,-0.26956138,-0.21873416,"WALKING_DOWNSTAIRS"
29,0.20360159,-0.07256816,-0.29439698,-0.14479962,-0.17713689,0.24054371,"WALKING_UPSTAIRS"
29,0.22616562,-0.043633864,-0.18786312,-0.13842387,-0.26692542,-0.042805301,"WALKING_UPSTAIRS"
29,0.30079316,-0.047446869,-0.11176678,-0.16813161,-0.28125892,-0.0015557873,"WALKING_UPSTAIRS"
29,0.31498122,-0.025085051,-0.10869031,-0.16544787,-0.12355999,0.11346199,"WALKING_UPSTAIRS"
29,0.26259225,-0.0081501065,-0.1243061,-0.14366927,-0.16945372,0.20346372,"WALKING_UPSTAIRS"
29,0.32624294,0.011489859,-0.10692141,-0.10274366,0.058011523,0.11878806,"WALKING_UPSTAIRS"
29,0.29088053,-0.020600112,-0.065751172,-0.19842995,0.091339199,0.069222024,"WALKING_UPSTAIRS"
29,0.17124891,-0.073035088,-0.12585778,-0.25466907,-0.25544183,0.074598519,"WALKING_UPSTAIRS"
29,0.22690047,-0.020612555,-0.10889153,-0.16396166,-0.2725144,0.074588225,"WALKING_UPSTAIRS"
29,0.11174503,-0.047675437,-0.070324899,-0.056367904,-0.11210135,0.43439388,"WALKING_UPSTAIRS"
29,0.27381082,-0.064440642,-0.16664299,-0.019479285,-0.22736582,0.16332127,"WALKING_UPSTAIRS"
29,0.34513956,-0.049027133,-0.070293855,-0.044083816,-0.035532941,0.12746267,"WALKING_UPSTAIRS"
29,0.22244135,-0.020231869,-0.073919522,-0.054771262,-0.042271322,0.096196786,"WALKING_UPSTAIRS"
29,0.19808155,-0.0091168507,-0.1234385,-0.057806229,-0.11635536,0.15910541,"WALKING_UPSTAIRS"
29,0.27453813,0.057508602,-0.09579266,-0.10591958,-0.036311645,0.19245524,"WALKING_UPSTAIRS"
29,0.37927819,0.023427188,-0.18147833,-0.16150107,-0.093832754,0.1418069,"WALKING_UPSTAIRS"
29,0.39495019,-0.066045088,-0.21222883,-0.15076404,-0.22411237,0.12953686,"WALKING_UPSTAIRS"
29,0.25608774,-0.11542223,-0.16624681,0.0011245623,-0.17416568,0.056383616,"WALKING_UPSTAIRS"
29,0.41221417,-0.049787438,-0.17129772,0.005874556,-0.15901281,0.079104835,"WALKING_UPSTAIRS"
29,0.28584088,-0.029003632,-0.082247323,-0.089483974,-0.0037780015,0.01457288,"WALKING_UPSTAIRS"
29,0.24381826,-0.05445964,-0.16072222,-0.14024192,-0.15208682,0.057691091,"WALKING_UPSTAIRS"
29,0.26836646,-0.0012665071,-0.10281859,-0.1903057,-0.16141241,0.085125989,"WALKING_UPSTAIRS"
29,0.29633585,-0.025172452,-0.11154605,-0.19346567,-0.27249944,0.043469479,"WALKING_UPSTAIRS"
29,0.28866837,-0.030615683,-0.11442425,-0.19011107,-0.32806066,0.061454668,"WALKING_UPSTAIRS"
29,0.23874885,0.0039796068,-0.20747004,-0.18752917,-0.290759,-0.15148929,"WALKING_UPSTAIRS"
29,0.29092378,-0.050878385,-0.073517975,-0.026219969,-0.032163061,0.39310852,"WALKING_UPSTAIRS"
29,0.18814225,-0.040494876,-0.26462877,0.023363874,-0.14270029,-0.033674701,"WALKING_UPSTAIRS"
29,0.18736199,-0.013071155,-0.11782652,-0.077814702,-0.13292596,0.06482125,"WALKING_UPSTAIRS"
29,0.19621298,-0.0064479469,-0.018244967,-0.11077044,-0.08485375,0.2425334,"WALKING_UPSTAIRS"
29,0.28305327,-0.0070058029,-0.02262586,0.0015051732,-0.087748843,0.24299935,"WALKING_UPSTAIRS"
29,0.39555017,-0.020466681,-0.057764879,0.044378869,0.092907484,0.057199485,"WALKING_UPSTAIRS"
29,0.30492754,-0.04659779,-0.078012817,-0.049477299,0.088266422,-0.0072368048,"WALKING_UPSTAIRS"
29,0.22265494,-0.04849163,-0.13853127,-0.10916171,-0.2020352,-0.0031438225,"WALKING_UPSTAIRS"
29,0.16160096,-0.080669997,-0.13774438,-0.054969387,-0.1342479,0.40460556,"WALKING_UPSTAIRS"
29,0.31321004,-0.049109182,-0.11076176,-0.023738534,-0.19396054,0.1186069,"WALKING_UPSTAIRS"
29,0.30199587,0.0055510899,-0.047761362,-0.086115367,-0.063514726,0.050841653,"WALKING_UPSTAIRS"
29,0.25632946,-0.016919589,-0.11975493,-0.06127252,-0.074326754,0.0088475238,"WALKING_UPSTAIRS"
29,0.21750783,-0.074056042,-0.21202634,-0.029212266,-0.039285022,0.16773211,"WALKING_UPSTAIRS"
29,0.26184852,0.011323433,-0.11030421,-0.030749075,0.2047977,0.14473941,"WALKING_UPSTAIRS"
29,0.30761408,0.041505067,-0.080982563,-0.022389601,0.041387465,-0.11630741,"WALKING_UPSTAIRS"
29,0.38713831,-0.044189995,-0.18997642,-0.031834662,-0.20184701,-0.0012392497,"WALKING_UPSTAIRS"
29,0.13373761,-0.1352001,-0.12493099,-0.03878175,-0.21332081,0.066073734,"WALKING_UPSTAIRS"
29,0.095979677,-0.029469817,-0.075709698,-0.042497353,-0.22416664,0.05965351,"WALKING_UPSTAIRS"
29,0.22376037,0.025533383,0.02685207,-0.016004247,-0.020327919,0.12584971,"WALKING_UPSTAIRS"
29,0.38117275,-0.025220689,-0.0067277552,0.01870553,0.017297081,0.18687242,"WALKING_UPSTAIRS"
29,0.34976647,-0.031182167,-0.089948377,-0.029890304,-0.10939923,0.21140452,"WALKING_UPSTAIRS"
29,0.24528046,-0.0092283923,-0.10648141,-0.10770725,-0.14011223,0.076235577,"WALKING_UPSTAIRS"
29,0.23399317,-0.035828494,-0.1609869,-0.12087666,-0.26089431,-0.079223343,"WALKING_UPSTAIRS"
29,0.25249569,-0.0097731207,-0.11829295,-0.15516849,-0.24451322,-0.044523584,"WALKING_UPSTAIRS"
30,0.28259331,-0.018230419,-0.10860976,-0.99102626,-0.96270643,-0.99358493,"LAYING"
30,0.27773204,-0.016141234,-0.10913329,-0.99165259,-0.99674886,-0.99407212,"LAYING"
30,0.27393182,-0.017532669,-0.10661604,-0.9946338,-0.99573,-0.99372357,"LAYING"
30,0.28347834,-0.017862974,-0.10728655,-0.98738471,-0.94856527,-0.99138338,"LAYING"
30,0.28066601,-0.017064523,-0.11183929,-0.99373017,-0.99520378,-0.9941558,"LAYING"
30,0.27841389,-0.016537031,-0.10507121,-0.99009617,-0.96884801,-0.9902659,"LAYING"
30,0.33828829,-0.050848561,-0.045761546,-0.92182488,-0.71098295,-0.84862687,"LAYING"
30,0.25088699,-0.023440142,-0.10294119,-0.96550854,-0.97141635,-0.96377498,"LAYING"
30,0.26966106,-0.018529657,-0.10758512,-0.98339465,-0.98809162,-0.98176714,"LAYING"
30,0.27983265,-0.016908617,-0.10812387,-0.99576404,-0.99848289,-0.99301044,"LAYING"
30,0.24747559,-0.014863769,-0.10385739,-0.96460984,-0.95917861,-0.96321796,"LAYING"
30,0.28882099,-0.024079879,-0.080723606,-0.94273739,-0.89893241,-0.95063502,"LAYING"
30,0.32093432,-0.014244317,-0.11557817,-0.98234969,-0.93498444,-0.97949386,"LAYING"
30,0.31898565,-0.023794525,-0.089133243,-0.9387662,-0.89193089,-0.93468626,"LAYING"
30,0.21541736,-0.015995755,-0.10240956,-0.95635893,-0.88382024,-0.95703231,"LAYING"
30,0.24721043,-0.017106038,-0.10327426,-0.96332943,-0.96062254,-0.98265132,"LAYING"
30,0.27469531,-0.015286552,-0.11139787,-0.95253081,-0.87228872,-0.953893,"LAYING"
30,0.27449563,-0.016599542,-0.10878074,-0.99309902,-0.99737874,-0.99323267,"LAYING"
30,0.2800963,-0.017773661,-0.11058179,-0.99581122,-0.99633362,-0.98959268,"LAYING"
30,0.28382925,-0.013017067,-0.11553716,-0.98133269,-0.95427913,-0.96029535,"LAYING"
30,0.30128335,-0.015002873,-0.11489889,-0.95851837,-0.95914014,-0.98368666,"LAYING"
30,0.29347489,-0.018316083,-0.10934429,-0.97129613,-0.96931413,-0.97912219,"LAYING"
30,0.28587109,-0.013970447,-0.1166323,-0.97931011,-0.95184258,-0.95855845,"LAYING"
30,0.27667354,-0.025224981,-0.093869933,-0.9521648,-0.97399886,-0.95886931,"LAYING"
30,0.28269686,-0.019393374,-0.10681295,-0.98441061,-0.95998786,-0.97293055,"LAYING"
30,0.28224535,-0.016027429,-0.11147231,-0.98813402,-0.9661556,-0.97517481,"LAYING"
30,0.26860474,-0.021542492,-0.09665513,-0.95255834,-0.97424698,-0.95674669,"LAYING"
30,0.26571791,-0.01608151,-0.10709256,-0.98225705,-0.97521901,-0.96961456,"LAYING"
30,0.28818754,-0.020200713,-0.10558397,-0.98345328,-0.9743168,-0.98258689,"LAYING"
30,0.27857081,-0.016252818,-0.10924059,-0.99281487,-0.96960872,-0.98133692,"LAYING"
30,0.30288831,-0.020276239,-0.10460553,-0.98894883,-0.94053064,-0.96982811,"LAYING"
30,0.27906992,-0.016329948,-0.10500373,-0.99578783,-0.99622918,-0.99568575,"LAYING"
30,0.27145201,-0.016548481,-0.10805209,-0.99298532,-0.9901176,-0.98941308,"LAYING"
30,0.27987382,-0.016050466,-0.11021859,-0.99427795,-0.99043297,-0.98596581,"LAYING"
30,0.29763691,-0.059885719,-0.052557006,-0.85404211,-0.80490965,-0.85077295,"LAYING"
30,0.24134177,-0.0090478333,-0.11864912,-0.89855936,-0.9182521,-0.9388432,"LAYING"
30,0.28684126,-0.015664507,-0.10661187,-0.99117182,-0.9824992,-0.98272174,"LAYING"
30,0.28386088,-0.019727189,-0.10431415,-0.99258102,-0.99324357,-0.98641637,"LAYING"
30,0.27610435,-0.01802924,-0.10534606,-0.99720275,-0.99627386,-0.99077584,"LAYING"
30,0.27668697,-0.018822369,-0.1034471,-0.98345689,-0.98093083,-0.98640139,"LAYING"
30,0.2937601,-0.01885826,-0.10716897,-0.98481248,-0.97461237,-0.98414678,"LAYING"
30,0.28131477,-0.018828802,-0.10591864,-0.99375312,-0.99423427,-0.9900893,"LAYING"
30,0.25857072,-0.015437657,-0.1103885,-0.96999346,-0.95920373,-0.97833736,"LAYING"
30,0.2781722,-0.016370439,-0.1075948,-0.9641438,-0.94487464,-0.97421158,"LAYING"
30,0.28468656,-0.019235227,-0.1087384,-0.99374131,-0.96715693,-0.97965278,"LAYING"
30,0.27580571,-0.017007883,-0.10947778,-0.99709013,-0.99293007,-0.99334134,"LAYING"
30,0.27783184,-0.017769268,-0.11040982,-0.99690151,-0.99473107,-0.99552085,"LAYING"
30,0.28121342,-0.017136486,-0.11096455,-0.99605146,-0.99818566,-0.99424452,"LAYING"
30,0.26996758,-0.01896339,-0.10434467,-0.99313195,-0.99298589,-0.98774201,"LAYING"
30,0.2665247,-0.019131746,-0.10067521,-0.99605419,-0.99560017,-0.99010569,"LAYING"
30,0.2789698,-0.017540581,-0.11044001,-0.99581304,-0.99647981,-0.99086156,"LAYING"
30,0.2826481,-0.016034201,-0.11127542,-0.99679002,-0.99795003,-0.99460846,"LAYING"
30,0.28200752,-0.015909443,-0.1079857,-0.99580214,-0.99392794,-0.98948038,"LAYING"
30,0.27661103,-0.017218513,-0.1059895,-0.99501732,-0.99167015,-0.98704231,"LAYING"
30,0.28886332,-0.021426561,-0.10143087,-0.99072117,-0.99312599,-0.99050187,"LAYING"
30,0.28240928,-0.018051146,-0.10896532,-0.99314211,-0.99389602,-0.99863097,"LAYING"
30,0.2827711,-0.01604002,-0.11129269,-0.99401411,-0.99300726,-0.99432571,"LAYING"
30,0.27444322,-0.016111661,-0.10962221,-0.97575761,-0.95363219,-0.9609993,"LAYING"
30,0.28591612,-0.014654568,-0.11497327,-0.98186993,-0.95790079,-0.97470591,"LAYING"
30,0.27665044,-0.023176235,-0.096479136,-0.96862451,-0.95506783,-0.97645427,"LAYING"
30,0.27294003,-0.019265299,-0.10260328,-0.99371425,-0.98671712,-0.98706275,"LAYING"
30,0.27939654,-0.018064042,-0.10578851,-0.99010921,-0.98984568,-0.98672364,"LAYING"
30,0.28919017,-0.021628509,-0.098894538,-0.98829862,-0.99081336,-0.98726648,"LAYING"
30,0.34700337,-0.027538353,-0.08428374,-0.9131944,-0.5781602,-0.68788981,"LAYING"
30,0.29694665,-0.019621592,-0.11058803,-0.95123774,-0.96570686,-0.95689397,"LAYING"
30,0.32013346,-0.0134641,-0.1206382,-0.95662445,-0.96287724,-0.96514591,"LAYING"
30,0.27882487,-0.017036062,-0.10802271,-0.97932171,-0.96403553,-0.9782832,"LAYING"
30,0.27633599,-0.022565055,-0.099454777,-0.9656303,-0.9482203,-0.97022664,"LAYING"
30,0.31215391,-0.030909137,-0.070176882,-0.93053683,-0.67318754,-0.70825182,"LAYING"
30,0.23378301,-0.038212811,-0.056834578,-0.98361071,-0.93961525,-0.93580255,"LAYING"
30,0.19390401,0.062212897,-0.0041707083,-0.91992705,-0.63192344,-0.74427334,"SITTING"
30,-0.088993912,0.270256,0.16761547,-0.84050976,-0.47090547,-0.66825779,"SITTING"
30,-0.0030603725,0.21030208,0.036346582,-0.79745051,-0.36296334,-0.55352655,"SITTING"
30,0.27702766,-0.017122732,-0.11136596,-0.99785628,-0.99238155,-0.98783971,"SITTING"
30,0.30896354,-0.01113965,-0.15863815,-0.9424409,-0.80732616,-0.90603196,"SITTING"
30,0.28101056,-0.017595157,-0.11846404,-0.99581297,-0.97455131,-0.98107246,"SITTING"
30,0.27917307,-0.020203856,-0.10826227,-0.99701252,-0.9870591,-0.97986516,"SITTING"
30,0.27795309,-0.0098182116,-0.10273029,-0.99581531,-0.98538952,-0.99417449,"SITTING"
30,0.27651577,-0.012720616,-0.10535888,-0.99551885,-0.9733168,-0.97567104,"SITTING"
30,0.278746,-0.019120776,-0.108303,-0.9986474,-0.99459944,-0.98337245,"SITTING"
30,0.27820364,-0.016106257,-0.11052199,-0.99971749,-0.99292395,-0.98669942,"SITTING"
30,0.27815058,-0.015879112,-0.11235494,-0.99894625,-0.99022947,-0.98759412,"SITTING"
30,0.28112652,-0.019240466,-0.10893436,-0.99773411,-0.9821308,-0.97849381,"SITTING"
30,0.27659862,-0.017067192,-0.10662338,-0.99766524,-0.9862281,-0.98505604,"SITTING"
30,0.27630615,-0.014574102,-0.10601894,-0.99553784,-0.977989,-0.9808455,"SITTING"
30,0.27968394,-0.017439365,-0.11627724,-0.99672864,-0.97750047,-0.98027051,"SITTING"
